Country_code,Country,Joy factors,Year,Value 2 (+),Value 1 (+),Value 3 (+),Value 5 (+/-),Value 4 (+/-),Value 6 (+/-),index
AT,Austria,Friendship,17,6,0.0338,14626136,-6,0.0338,14626136,1
AT,Austria,Friendship,18,16,0.0281,3159250,16,0.0281,-3159250,1
AT,Austria,Friendship,19,12,0.0338,14747769,-12,0.0338,14747769,1
AT,Austria,Friendship,20,9,0.0338,31281007,-9,-0.0338,-31281007,1
AT,Austria,Friendship,21,6,0.0394,25879645,6,-0.0394,25879645,1
BE,Belgium,Friendship,15,5,0.0225,18866198,-5,0.0225,18866198,1
BE,Belgium,Friendship,16,3,0.0225,1713857,3,0.0225,1713857,1
BE,Belgium,Friendship,17,2,0.0338,20221344,2,-0.0338,-20221344,1
BE,Belgium,Friendship,18,10,0.0281,1560442,-10,-0.0281,-1560442,1
BE,Belgium,Friendship,19,8,0.0338,15211776,8,-0.0338,15211776,1
BE,Belgium,Friendship,20,8,0.0338,14665787,8,-0.0338,-14665787,1
BE,Belgium,Friendship,21,5,0.0394,38446013,-5,0.0394,38446013,1
BG,Bulgaria,Friendship,15,5,0.0225,13612885,5,0.0225,13612885,1
BG,Bulgaria,Friendship,16,18,0.0225,20953580,-18,0.0225,-20953580,1
BG,Bulgaria,Friendship,17,17,0.0338,29394548,17,-0.0338,-29394548,1
BG,Bulgaria,Friendship,18,13,0.0281,3117144,13,0.0281,3117144,1
BG,Bulgaria,Friendship,19,12,0.0338,14669439,12,-0.0338,14669439,1
BG,Bulgaria,Friendship,20,6,0.0338,18628395,6,0.0338,-18628395,1
BG,Bulgaria,Friendship,21,8,0.0394,3930843,8,-0.0394,3930843,1
CY,Cyprus,Friendship,15,2,0.0225,20236025,2,0.0225,-20236025,1
CY,Cyprus,Friendship,16,1,0.0225,16704491,-1,-0.0225,16704491,1
CY,Cyprus,Friendship,17,1,0.0338,21246292,1,-0.0338,-21246292,1
CY,Cyprus,Friendship,18,3,0.0281,15728651,3,0.0281,15728651,1
CY,Cyprus,Friendship,19,2,0.0338,9374530,2,-0.0338,9374530,1
CY,Cyprus,Friendship,20,4,0.0338,25015147,-4,0.0338,-25015147,1
CY,Cyprus,Friendship,21,2,0.0394,9069742,-2,0.0394,9069742,1
CZ,Czechia,Friendship,15,9,0.0225,10697305,9,0.0225,10697305,1
CZ,Czechia,Friendship,16,4,0.0225,6679670,-4,-0.0225,6679670,1
CZ,Czechia,Friendship,17,5,0.0338,22732158,-5,-0.0338,-22732158,1
CZ,Czechia,Friendship,18,6,0.0281,3564846,6,-0.0281,3564846,1
CZ,Czechia,Friendship,19,5,0.0338,27700948,5,0.0338,27700948,1
CZ,Czechia,Friendship,20,10,0.0338,30494170,-10,0.0338,-30494170,1
CZ,Czechia,Friendship,21,0,0.0394,27071332,0,-0.0394,27071332,1
DK,Denmark,Friendship,15,6,0.0225,172770,6,-0.0225,172770,1
DK,Denmark,Friendship,16,5,0.0225,15519896,5,-0.0225,15519896,1
DK,Denmark,Friendship,17,15,0.0338,6062205,-15,0.0338,-6062205,1
DK,Denmark,Friendship,18,14,0.0281,11673838,14,0.0281,11673838,1
DK,Denmark,Friendship,19,13,0.0338,14066373,13,0.0338,14066373,1
DK,Denmark,Friendship,20,11,0.0338,22497530,11,-0.0338,-22497530,1
DK,Denmark,Friendship,21,11,0.0394,21460290,11,-0.0394,21460290,1
AT,Austria,Love,01,8,0.0388,4145149,-8,0.0388,-4145149,1
AT,Austria,Love,02,9,0.0388,12931610,9,0.0388,-12931610,1
AT,Austria,Love,03,8,0.0388,33743440,8,0.0388,-33743440,1
AT,Austria,Love,04,13,0.0388,23259186,13,0.0388,-23259186,1
AT,Austria,Love,05,10,0.0388,3377638,-10,-0.0388,3377638,1
AT,Austria,Love,06,10,0.0333,15662083,10,0.0333,15662083,1
AT,Austria,Love,07,8,0.0222,20529995,-8,-0.0222,-20529995,1
BE,Belgium,Love,01,16,0.0388,28203782,16,0.0388,-28203782,1
BE,Belgium,Love,02,17,0.0388,19152593,17,0.0388,-19152593,1
BE,Belgium,Love,03,5,0.0388,3999778,-5,-0.0388,3999778,1
BE,Belgium,Love,04,10,0.0388,13922491,10,-0.0388,13922491,1
BE,Belgium,Love,05,12,0.0388,20172435,-12,-0.0388,20172435,1
BE,Belgium,Love,06,12,0.0333,10494768,12,0.0333,10494768,1
BE,Belgium,Love,07,6,0.0222,278582,-6,-0.0222,278582,1
BG,Bulgaria,Love,01,3,0.0388,6797044,3,0.0388,-6797044,1
BG,Bulgaria,Love,02,3,0.0388,36555560,3,-0.0388,36555560,1
BG,Bulgaria,Love,03,8,0.0388,2673291,8,-0.0388,2673291,1
BG,Bulgaria,Love,04,6,0.0388,35674457,-6,0.0388,35674457,1
BG,Bulgaria,Love,05,1,0.0388,24904528,-1,-0.0388,24904528,1
BG,Bulgaria,Love,06,4,0.0333,22081542,-4,-0.0333,22081542,1
BG,Bulgaria,Love,07,0,0.0222,15356665,0,0.0222,-15356665,1
CY,Cyprus,Love,01,4,0.0388,26674620,-4,-0.0388,-26674620,1
CY,Cyprus,Love,02,1,0.0388,15981820,-1,-0.0388,15981820,1
CY,Cyprus,Love,03,5,0.0388,24084363,5,0.0388,24084363,1
CY,Cyprus,Love,04,2,0.0388,22469755,2,0.0388,22469755,1
CY,Cyprus,Love,05,0,0.0388,27234712,0,0.0388,-27234712,1
CY,Cyprus,Love,06,1,0.0333,28192572,1,-0.0333,-28192572,1
CY,Cyprus,Love,07,0,0.0222,21679828,0,0.0222,21679828,1
CZ,Czechia,Love,01,1,0.0388,30503113,1,-0.0388,30503113,1
CZ,Czechia,Love,02,4,0.0388,5882558,4,-0.0388,5882558,1
CZ,Czechia,Love,03,5,0.0388,35185905,5,-0.0388,-35185905,1
CZ,Czechia,Love,04,6,0.0388,19241548,-6,-0.0388,19241548,1
CZ,Czechia,Love,05,7,0.0388,13701001,-7,0.0388,13701001,1
CZ,Czechia,Love,06,5,0.0333,32890820,-5,0.0333,-32890820,1
CZ,Czechia,Love,07,5,0.0222,9014058,-5,-0.0222,9014058,1
DK,Denmark,Love,01,15,0.0388,20646066,15,-0.0388,-20646066,1
DK,Denmark,Love,02,3,0.0388,2578734,-3,-0.0388,-2578734,1
DK,Denmark,Love,03,12,0.0388,9839578,12,-0.0388,-9839578,1
DK,Denmark,Love,04,16,0.0388,20438904,16,0.0388,20438904,1
DK,Denmark,Love,05,5,0.0388,6767609,-5,-0.0388,-6767609,1
DK,Denmark,Love,06,8,0.0333,13826742,8,-0.0333,13826742,1
DK,Denmark,Love,07,5,0.0222,11412503,-5,-0.0222,11412503,1
AT,Austria,Love,08,8,0.0238,13083062,-8,-0.0238,-13083062,1
AT,Austria,Love,09,10,0.0238,9592639,-10,-0.0238,9592639,1
AT,Austria,Love,10,11,0.0333,16143290,-11,0.0333,-16143290,1
AT,Austria,Love,11,19,0.038,28833674,19,-0.038,-28833674,1
AT,Austria,Love,12,11,0.0333,16041059,11,0.0333,-16041059,1
AT,Austria,Love,13,8,0.0333,3475297,8,-0.0333,-3475297,1
AT,Austria,Love,14,10,0.0285,10004152,-10,-0.0285,10004152,1
BE,Belgium,Love,08,9,0.0238,18512772,9,0.0238,18512772,1
BE,Belgium,Love,09,16,0.0238,19022972,-16,-0.0238,-19022972,1
BE,Belgium,Love,10,17,0.0333,28211138,17,0.0333,28211138,1
BE,Belgium,Love,11,23,0.038,6776780,23,0.038,6776780,1
BE,Belgium,Love,12,15,0.0333,22946367,-15,0.0333,-22946367,1
BE,Belgium,Love,13,18,0.0333,5648993,18,0.0333,-5648993,1
BE,Belgium,Love,14,4,0.0285,2214807,4,0.0285,2214807,1
BG,Bulgaria,Love,08,2,0.0238,11535762,2,-0.0238,11535762,1
BG,Bulgaria,Love,09,2,0.0238,5161421,-2,0.0238,-5161421,1
BG,Bulgaria,Love,10,9,0.0333,2114529,9,-0.0333,-2114529,1
BG,Bulgaria,Love,11,8,0.038,37638032,-8,0.038,-37638032,1
BG,Bulgaria,Love,12,13,0.0333,8259968,-13,-0.0333,-8259968,1
BG,Bulgaria,Love,13,10,0.0333,5344851,-10,-0.0333,5344851,1
BG,Bulgaria,Love,14,1,0.0285,9442843,1,0.0285,-9442843,1
CY,Cyprus,Love,08,0,0.0238,5762750,0,-0.0238,5762750,1
CY,Cyprus,Love,09,1,0.0238,23604547,-1,-0.0238,-23604547,1
CY,Cyprus,Love,10,3,0.0333,14557578,-3,-0.0333,-14557578,1
CY,Cyprus,Love,11,0,0.038,33470754,0,0.038,33470754,1
CY,Cyprus,Love,12,2,0.0333,11210332,2,-0.0333,-11210332,1
CY,Cyprus,Love,13,1,0.0333,30671906,1,0.0333,-30671906,1
CY,Cyprus,Love,14,1,0.0285,14649702,1,-0.0285,14649702,1
CZ,Czechia,Love,08,9,0.0238,611090,9,-0.0238,-611090,1
CZ,Czechia,Love,09,24,0.0238,5375203,24,0.0238,-5375203,1
CZ,Czechia,Love,10,8,0.0333,23199304,-8,-0.0333,-23199304,1
CZ,Czechia,Love,11,10,0.038,32155369,-10,-0.038,32155369,1
CZ,Czechia,Love,12,19,0.0333,12110868,-19,-0.0333,-12110868,1
CZ,Czechia,Love,13,11,0.0333,28950708,-11,-0.0333,28950708,1
CZ,Czechia,Love,14,3,0.0285,27048464,-3,-0.0285,27048464,1
DK,Denmark,Love,08,3,0.0238,10616709,3,-0.0238,10616709,1
DK,Denmark,Love,09,3,0.0238,22031459,-3,0.0238,-22031459,1
DK,Denmark,Love,10,12,0.0333,21822386,12,0.0333,21822386,1
DK,Denmark,Love,11,21,0.038,24402854,21,0.038,-24402854,1
DK,Denmark,Love,12,10,0.0333,14796821,-10,-0.0333,-14796821,1
DK,Denmark,Love,13,9,0.0333,13877932,-9,0.0333,13877932,1
DK,Denmark,Love,14,4,0.0285,1926919,-4,-0.0285,1926919,1
AT,Austria,Love,15,8,0.2734,93457463,8,-0.2734,93457463,1
AT,Austria,Love,16,10,0.25,154038115,10,-0.25,-154038115,1
AT,Austria,Love,17,11,0.2707,22857027,-11,0.2707,-22857027,1
AT,Austria,Love,18,19,0.4756,35911317,19,-0.4756,35911317,1
AT,Austria,Love,19,11,0.362,201313745,11,-0.362,201313745,1
AT,Austria,Love,20,8,0.2545,79967800,-8,-0.2545,79967800,1
AT,Austria,Love,21,10,0.5,261015466,-10,0.5,261015466,1
BE,Belgium,Love,15,9,0.2734,87377699,9,-0.2734,-87377699,1
BE,Belgium,Love,16,16,0.375,168159242,16,-0.375,-168159242,1
BE,Belgium,Love,17,17,0.464,378602662,17,0.464,-378602662,1
BE,Belgium,Love,18,23,0.6486,8147657,23,-0.6486,8147657,1
BE,Belgium,Love,19,15,0.4827,234001682,-15,-0.4827,234001682,1
BE,Belgium,Love,20,18,0.5515,398908151,-18,-0.5515,-398908151,1
BE,Belgium,Love,21,4,0.2083,38364328,4,-0.2083,-38364328,1
BG,Bulgaria,Love,15,2,0.0781,42156779,2,-0.0781,42156779,1
BG,Bulgaria,Love,16,2,0.0312,17320396,2,-0.0312,-17320396,1
BG,Bulgaria,Love,17,9,0.232,38911314,-9,0.232,38911314,1
BG,Bulgaria,Love,18,8,0.2594,56392776,8,0.2594,56392776,1
BG,Bulgaria,Love,19,13,0.3218,71394835,-13,0.3218,-71394835,1
BG,Bulgaria,Love,20,10,0.2121,188496940,-10,0.2121,188496940,1
BG,Bulgaria,Love,21,1,0.0833,5750023,1,-0.0833,-5750023,1
CY,Cyprus,Love,15,0,0,0,0,0,0,1
CY,Cyprus,Love,16,1,0.0625,59545801,1,0.0625,-59545801,1
CY,Cyprus,Love,17,3,0.1546,120388761,3,-0.1546,-120388761,1
CY,Cyprus,Love,18,0,0,0,0,0,0,1
CY,Cyprus,Love,19,2,0.1609,23510232,-2,0.1609,-23510232,1
CY,Cyprus,Love,20,1,0.0424,18257808,-1,0.0424,-18257808,1
CY,Cyprus,Love,21,1,0.2083,4157369,1,0.2083,-4157369,1
CZ,Czechia,Love,15,9,0.3125,242640654,9,0.3125,242640654,1
CZ,Czechia,Love,16,24,0.4687,175832719,-24,0.4687,-175832719,1
CZ,Czechia,Love,17,8,0.3093,305260787,8,-0.3093,305260787,1
CZ,Czechia,Love,18,10,0.3027,35865467,-10,0.3027,35865467,1
CZ,Czechia,Love,19,19,0.5632,238265326,-19,-0.5632,238265326,1
CZ,Czechia,Love,20,11,0.2969,71963626,-11,-0.2969,-71963626,1
CZ,Czechia,Love,21,3,0.25,186966485,-3,0.25,-186966485,1
DK,Denmark,Love,15,3,0.0781,40323565,-3,-0.0781,40323565,1
DK,Denmark,Love,16,3,0.0937,19192681,-3,-0.0937,19192681,1
DK,Denmark,Love,17,12,0.3093,82234135,-12,0.3093,82234135,1
DK,Denmark,Love,18,21,0.5189,92275496,-21,0.5189,-92275496,1
DK,Denmark,Love,19,10,0.2816,275775550,10,0.2816,-275775550,1
DK,Denmark,Love,20,9,0.3393,149952050,9,0.3393,149952050,1
DK,Denmark,Love,21,4,0.1666,154367641,-4,-0.1666,154367641,1

