Country_code,Country,Joy factors,Year,Value 2 (+),Value 1 (+),Value 3 (+),Value 5 (+/-),Value 4 (+/-),Value 6 (+/-),index
NL,Netherlands,Happiness,14,1,0.0875,28067888,-1,0.0875,28067888,1
PL,Poland,Happiness,08,12,0.0566,23266285,-12,0.0566,-23266285,1
PL,Poland,Happiness,09,24,0.0721,991984,-24,0.0721,991984,1
PL,Poland,Happiness,10,41,0.0721,16863159,-41,-0.0721,16863159,1
PL,Poland,Happiness,11,26,0.0772,49805084,26,-0.0772,49805084,1
PL,Poland,Happiness,12,25,0.0824,16942793,-25,0.0824,-16942793,1
PL,Poland,Happiness,13,17,0.0875,17104808,-17,-0.0875,17104808,1
PL,Poland,Happiness,14,13,0.0875,10098988,-13,0.0875,10098988,1
PT,Portugal,Happiness,08,7,0.0566,12770509,-7,-0.0566,-12770509,1
PT,Portugal,Happiness,09,8,0.0721,8268320,-8,0.0721,8268320,1
PT,Portugal,Happiness,10,10,0.0721,66137665,10,-0.0721,66137665,1
PT,Portugal,Happiness,11,6,0.0772,50937764,-6,-0.0772,-50937764,1
PT,Portugal,Happiness,12,4,0.0824,79628709,4,-0.0824,-79628709,1
PT,Portugal,Happiness,13,11,0.0875,33809837,-11,0.0875,-33809837,1
PT,Portugal,Happiness,14,7,0.0875,74552302,7,-0.0875,-74552302,1
RO,Romania,Happiness,08,12,0.0566,13401888,-12,0.0566,-13401888,1
RO,Romania,Happiness,09,7,0.0721,2236273,-7,-0.0721,-2236273,1
RO,Romania,Happiness,10,13,0.0721,40881488,-13,-0.0721,-40881488,1
RO,Romania,Happiness,11,6,0.0772,71626718,-6,0.0772,71626718,1
RO,Romania,Happiness,12,15,0.0824,10034075,-15,0.0824,10034075,1
RO,Romania,Happiness,13,10,0.0875,10793374,-10,-0.0875,-10793374,1
RO,Romania,Happiness,14,2,0.0875,42010231,2,0.0875,42010231,1
SE,Sweden,Happiness,08,9,0.0566,26153023,9,0.0566,-26153023,1
SE,Sweden,Happiness,09,3,0.0721,415381,-3,0.0721,415381,1
SE,Sweden,Happiness,10,4,0.0721,22165569,4,-0.0721,22165569,1
SE,Sweden,Happiness,11,4,0.0772,58635148,4,0.0772,-58635148,1
SE,Sweden,Happiness,12,7,0.0824,8278137,7,-0.0824,-8278137,1
SE,Sweden,Happiness,13,10,0.0875,31766413,10,-0.0875,-31766413,1
SE,Sweden,Happiness,14,6,0.0875,11388624,-6,0.0875,-11388624,1
SI,Slovenia,Happiness,08,16,0.0566,41709642,-16,0.0566,41709642,1
SI,Slovenia,Happiness,09,30,0.0721,68242155,-30,0.0721,-68242155,1
SI,Slovenia,Happiness,10,29,0.0721,43104238,29,-0.0721,-43104238,1
SI,Slovenia,Happiness,11,33,0.0772,61290319,-33,0.0772,-61290319,1
SI,Slovenia,Happiness,12,38,0.0824,18359337,38,0.0824,-18359337,1
SI,Slovenia,Happiness,13,39,0.0875,84195145,-39,0.0875,-84195145,1
SI,Slovenia,Happiness,14,18,0.0875,53037832,18,0.0875,-53037832,1
SK,Slovakia,Happiness,08,28,0.0566,20258161,28,-0.0566,20258161,1
SK,Slovakia,Happiness,09,39,0.0721,64893029,-39,0.0721,-64893029,1
SK,Slovakia,Happiness,10,35,0.0721,29961115,-35,-0.0721,-29961115,1
SK,Slovakia,Happiness,11,39,0.0772,22215876,39,-0.0772,22215876,1
SK,Slovakia,Happiness,12,35,0.0824,55507897,35,0.0824,55507897,1
SK,Slovakia,Happiness,13,28,0.0875,73242735,28,0.0875,-73242735,1
SK,Slovakia,Happiness,14,10,0.0875,29863820,-10,0.0875,29863820,1
UK,UK,Happiness,08,8,0.0566,36297977,8,0.0566,36297977,1
UK,UK,Happiness,09,24,0.0721,9573500,24,-0.0721,-9573500,1
UK,UK,Happiness,10,13,0.0721,25381042,-13,-0.0721,25381042,1
UK,UK,Happiness,11,25,0.0772,47689343,25,0.0772,47689343,1
UK,UK,Happiness,12,13,0.0824,56442421,13,-0.0824,56442421,1
UK,UK,Happiness,13,7,0.0875,50350542,-7,-0.0875,-50350542,1
UK,UK,Happiness,14,16,0.0875,21630298,-16,-0.0875,-21630298,1
AT,Austria,Happiness,15,23,0.0885,1245613,-23,0.0885,-1245613,1
AT,Austria,Happiness,16,13,0.0781,11542494,13,0.0781,11542494,1
AT,Austria,Happiness,17,19,0.0729,53144935,-19,0.0729,53144935,1
AT,Austria,Happiness,18,18,0.0625,56600359,-18,0.0625,-56600359,1
AT,Austria,Happiness,19,18,0.0729,30483485,18,-0.0729,-30483485,1
AT,Austria,Happiness,20,14,0.0625,27585717,-14,-0.0625,27585717,1
AT,Austria,Happiness,21,14,0.0625,54664284,-14,0.0625,-54664284,1
BE,Belgium,Happiness,15,25,0.0885,79952521,25,-0.0885,-79952521,1
BE,Belgium,Happiness,16,21,0.0781,69708434,-21,-0.0781,-69708434,1
BE,Belgium,Happiness,17,13,0.0729,51772289,13,0.0729,-51772289,1
BE,Belgium,Happiness,18,18,0.0625,42931444,-18,0.0625,-42931444,1
BE,Belgium,Happiness,19,12,0.0729,18722740,12,0.0729,-18722740,1
BE,Belgium,Happiness,20,8,0.0625,3074823,8,-0.0625,3074823,1
BE,Belgium,Happiness,21,10,0.0625,29229042,10,-0.0625,-29229042,1
BG,Bulgaria,Happiness,15,15,0.0885,64226723,-15,0.0885,-64226723,1
BG,Bulgaria,Happiness,16,25,0.0781,62560464,25,0.0781,-62560464,1
BG,Bulgaria,Happiness,17,19,0.0729,37235695,19,-0.0729,37235695,1
BG,Bulgaria,Happiness,18,22,0.0625,10790509,-22,-0.0625,-10790509,1
BG,Bulgaria,Happiness,19,22,0.0729,8999942,22,0.0729,-8999942,1
BG,Bulgaria,Happiness,20,30,0.0625,61514687,30,0.0625,-61514687,1
BG,Bulgaria,Happiness,21,8,0.0625,25595109,8,0.0625,-25595109,1
CY,Cyprus,Happiness,15,24,0.0885,30612672,-24,0.0885,-30612672,1
CY,Cyprus,Happiness,16,19,0.0781,75099049,-19,0.0781,75099049,1
CY,Cyprus,Happiness,17,21,0.0729,1526071,21,0.0729,1526071,1
CY,Cyprus,Happiness,18,29,0.0625,61591773,-29,0.0625,61591773,1
CY,Cyprus,Happiness,19,15,0.0729,41894187,-15,-0.0729,41894187,1
CY,Cyprus,Happiness,20,12,0.0625,50397172,12,0.0625,50397172,1
CY,Cyprus,Happiness,21,9,0.0625,51258117,9,-0.0625,51258117,1
CZ,Czechia,Happiness,15,10,0.0885,10088815,-10,-0.0885,-10088815,1
CZ,Czechia,Happiness,16,11,0.0781,49248404,-11,-0.0781,49248404,1
CZ,Czechia,Happiness,17,3,0.0729,50951550,-3,-0.0729,-50951550,1
CZ,Czechia,Happiness,18,9,0.0625,58215501,9,0.0625,-58215501,1
CZ,Czechia,Happiness,19,9,0.0729,37317876,9,-0.0729,37317876,1
CZ,Czechia,Happiness,20,4,0.0625,37491984,4,-0.0625,-37491984,1
CZ,Czechia,Happiness,21,0,0.0625,2775719,0,-0.0625,2775719,1
DE,Germany,Happiness,15,20,0.0885,35099013,20,0.0885,-35099013,1
DE,Germany,Happiness,16,34,0.0781,44401258,-34,-0.0781,-44401258,1
DE,Germany,Happiness,17,9,0.0729,24122998,9,0.0729,24122998,1
DE,Germany,Happiness,18,9,0.0625,40064699,9,-0.0625,40064699,1
DE,Germany,Happiness,19,13,0.0729,57718245,-13,-0.0729,-57718245,1
DE,Germany,Happiness,20,11,0.0625,37749092,11,0.0625,37749092,1
DE,Germany,Happiness,21,12,0.0625,49684890,-12,-0.0625,49684890,1
DK,Denmark,Happiness,15,12,0.0885,23530455,-12,0.0885,-23530455,1
DK,Denmark,Happiness,16,1,0.0781,49343179,1,-0.0781,49343179,1
DK,Denmark,Happiness,17,15,0.0729,34155619,15,0.0729,34155619,1
DK,Denmark,Happiness,18,4,0.0625,57425056,4,0.0625,57425056,1
DK,Denmark,Happiness,19,7,0.0729,54078654,7,-0.0729,54078654,1
DK,Denmark,Happiness,20,2,0.0625,25403718,-2,-0.0625,25403718,1
DK,Denmark,Happiness,21,4,0.0625,8103122,4,-0.0625,-8103122,1
EE,Estonia,Happiness,15,3,0.0885,41815539,-3,-0.0885,-41815539,1
EE,Estonia,Happiness,16,10,0.0781,38560394,-10,-0.0781,38560394,1
EE,Estonia,Happiness,17,17,0.0729,59284385,17,-0.0729,-59284385,1
EE,Estonia,Happiness,18,12,0.0625,17271842,12,0.0625,17271842,1
EE,Estonia,Happiness,19,15,0.0729,2554926,15,0.0729,-2554926,1
EE,Estonia,Happiness,20,13,0.0625,17233833,13,-0.0625,-17233833,1
EE,Estonia,Happiness,21,9,0.0625,62279551,9,-0.0625,-62279551,1
EL,Greece,Happiness,15,42,0.0885,15594015,-42,0.0885,-15594015,1
EL,Greece,Happiness,16,59,0.0781,12357570,-59,0.0781,-12357570,1
EL,Greece,Happiness,17,51,0.0729,15850142,51,-0.0729,15850142,1
EL,Greece,Happiness,18,43,0.0625,18199615,-43,0.0625,-18199615,1
EL,Greece,Happiness,19,50,0.0729,53625795,50,0.0729,-53625795,1
EL,Greece,Happiness,20,51,0.0625,7307784,51,-0.0625,-7307784,1
EL,Greece,Happiness,21,26,0.0625,4504304,26,-0.0625,-4504304,1
ES,Spain,Happiness,15,27,0.0885,6733215,27,0.0885,6733215,1
ES,Spain,Happiness,16,27,0.0781,74281551,-27,0.0781,-74281551,1
ES,Spain,Happiness,17,35,0.0729,2018548,35,-0.0729,2018548,1
ES,Spain,Happiness,18,37,0.0625,23709753,37,-0.0625,-23709753,1
ES,Spain,Happiness,19,27,0.0729,14512019,-27,-0.0729,14512019,1
ES,Spain,Happiness,20,20,0.0625,5827734,20,-0.0625,-5827734,1
ES,Spain,Happiness,21,12,0.0625,41526634,12,-0.0625,41526634,1
FI,Finland,Happiness,15,19,0.0885,80137797,-19,-0.0885,-80137797,1
FI,Finland,Happiness,16,8,0.0781,76693491,-8,-0.0781,-76693491,1
FI,Finland,Happiness,17,11,0.0729,8282668,11,0.0729,-8282668,1
FI,Finland,Happiness,18,6,0.0625,38174737,-6,-0.0625,38174737,1
FI,Finland,Happiness,19,5,0.0729,7307806,-5,-0.0729,-7307806,1
FI,Finland,Happiness,20,8,0.0625,7649794,-8,0.0625,7649794,1
FI,Finland,Happiness,21,7,0.0625,47264877,7,-0.0625,-47264877,1
FR,France,Happiness,15,23,0.0885,33586126,23,-0.0885,-33586126,1
FR,France,Happiness,16,9,0.0781,50775317,-9,-0.0781,-50775317,1
FR,France,Happiness,17,26,0.0729,47632467,26,-0.0729,-47632467,1
FR,France,Happiness,18,12,0.0625,40414695,-12,0.0625,40414695,1
FR,France,Happiness,19,17,0.0729,44037397,17,-0.0729,44037397,1
FR,France,Happiness,20,15,0.0625,52448442,-15,0.0625,52448442,1
FR,France,Happiness,21,10,0.0625,23822140,10,-0.0625,23822140,1
HR,Croatia,Happiness,15,45,0.0885,12382177,45,-0.0885,12382177,1
HR,Croatia,Happiness,16,41,0.0781,31377545,41,0.0781,-31377545,1
HR,Croatia,Happiness,17,37,0.0729,45775137,-37,0.0729,45775137,1
HR,Croatia,Happiness,18,40,0.0625,47048718,-40,0.0625,47048718,1
HR,Croatia,Happiness,19,40,0.0729,34715495,-40,-0.0729,34715495,1
HR,Croatia,Happiness,20,47,0.0625,4086192,47,0.0625,-4086192,1
HR,Croatia,Happiness,21,23,0.0625,59529395,-23,-0.0625,59529395,1
HU,Hungary,Happiness,15,6,0.0885,55513615,-6,-0.0885,-55513615,1
HU,Hungary,Happiness,16,8,0.0781,2513148,8,-0.0781,2513148,1
HU,Hungary,Happiness,17,24,0.0729,37830886,24,-0.0729,37830886,1
HU,Hungary,Happiness,18,15,0.0625,7819839,-15,-0.0625,-7819839,1
HU,Hungary,Happiness,19,12,0.0729,37267360,-12,0.0729,-37267360,1
HU,Hungary,Happiness,20,11,0.0625,8054179,-11,0.0625,-8054179,1
HU,Hungary,Happiness,21,2,0.0625,41897413,-2,0.0625,-41897413,1
IE,Ireland,Happiness,15,15,0.0885,60920260,15,-0.0885,-60920260,1
IE,Ireland,Happiness,16,18,0.0781,68299705,-18,-0.0781,-68299705,1
IE,Ireland,Happiness,17,27,0.0729,50709788,-27,0.0729,50709788,1
IE,Ireland,Happiness,18,23,0.0625,599935,-23,0.0625,599935,1
IE,Ireland,Happiness,19,11,0.0729,40073300,-11,-0.0729,-40073300,1
IE,Ireland,Happiness,20,15,0.0625,24294608,15,0.0625,-24294608,1
IE,Ireland,Happiness,21,7,0.0625,45204374,7,-0.0625,-45204374,1
IT,Italy,Happiness,15,37,0.0885,23294161,37,0.0885,23294161,1
IT,Italy,Happiness,16,45,0.0781,56399759,-45,0.0781,-56399759,1
IT,Italy,Happiness,17,38,0.0729,52416817,38,-0.0729,-52416817,1
IT,Italy,Happiness,18,46,0.0625,35084276,-46,0.0625,-35084276,1
IT,Italy,Happiness,19,35,0.0729,3181783,35,-0.0729,3181783,1
IT,Italy,Happiness,20,40,0.0625,32944761,40,-0.0625,32944761,1
IT,Italy,Happiness,21,24,0.0625,14215425,24,-0.0625,14215425,1
LT,Lithuania,Happiness,15,24,0.0885,73538384,24,-0.0885,-73538384,1
LT,Lithuania,Happiness,16,17,0.0781,491563,17,-0.0781,491563,1
LT,Lithuania,Happiness,17,13,0.0729,60695476,13,0.0729,60695476,1
LT,Lithuania,Happiness,18,35,0.0625,4524740,35,-0.0625,4524740,1
LT,Lithuania,Happiness,19,27,0.0729,61657499,-27,0.0729,61657499,1
LT,Lithuania,Happiness,20,32,0.0625,5154583,-32,0.0625,5154583,1
LT,Lithuania,Happiness,21,20,0.0625,42473118,20,-0.0625,42473118,1
LU,Luxembourg,Happiness,15,14,0.0885,82408971,14,-0.0885,-82408971,1
LU,Luxembourg,Happiness,16,4,0.0781,885613,-4,0.0781,885613,1
LU,Luxembourg,Happiness,17,9,0.0729,16970769,-9,-0.0729,-16970769,1
LU,Luxembourg,Happiness,18,12,0.0625,41319368,-12,-0.0625,-41319368,1
LU,Luxembourg,Happiness,19,4,0.0729,59452190,-4,0.0729,-59452190,1
LU,Luxembourg,Happiness,20,5,0.0625,45316001,-5,0.0625,-45316001,1
LU,Luxembourg,Happiness,21,5,0.0625,19991306,-5,-0.0625,19991306,1
LV,Latvia,Happiness,15,21,0.0885,19425439,-21,0.0885,-19425439,1
LV,Latvia,Happiness,16,26,0.0781,63805090,26,-0.0781,-63805090,1
LV,Latvia,Happiness,17,23,0.0729,49363794,-23,-0.0729,-49363794,1
LV,Latvia,Happiness,18,29,0.0625,38802216,29,0.0625,-38802216,1
LV,Latvia,Happiness,19,21,0.0729,64201130,21,-0.0729,-64201130,1
LV,Latvia,Happiness,20,40,0.0625,6182775,-40,0.0625,-6182775,1
LV,Latvia,Happiness,21,1,0.0625,30633187,1,0.0625,-30633187,1
MT,Malta,Happiness,15,2,0.0885,48797729,2,-0.0885,-48797729,1
MT,Malta,Happiness,16,3,0.0781,68805473,3,0.0781,-68805473,1
MT,Malta,Happiness,17,1,0.0729,45092880,1,-0.0729,45092880,1
MT,Malta,Happiness,18,1,0.0625,42961409,1,0.0625,-42961409,1
MT,Malta,Happiness,19,3,0.0729,34957777,3,0.0729,-34957777,1
MT,Malta,Happiness,20,4,0.0625,55584508,4,0.0625,-55584508,1
MT,Malta,Happiness,21,0,0.0625,18201912,0,-0.0625,-18201912,1
NL,Netherlands,Happiness,15,3,0.0885,61451023,3,-0.0885,61451023,1
NL,Netherlands,Happiness,16,4,0.0781,76387289,4,-0.0781,76387289,1
NL,Netherlands,Happiness,17,3,0.0729,10879869,3,-0.0729,10879869,1
NL,Netherlands,Happiness,18,3,0.0625,29417031,-3,-0.0625,-29417031,1
NL,Netherlands,Happiness,19,4,0.0729,67239498,4,-0.0729,67239498,1
NL,Netherlands,Happiness,20,6,0.0625,23034459,-6,-0.0625,-23034459,1
NL,Netherlands,Happiness,21,0,0.0625,59781681,0,0.0625,-59781681,1
PL,Poland,Happiness,15,19,0.0885,38168856,19,-0.0885,-38168856,1
PL,Poland,Happiness,16,15,0.0781,32315652,-15,-0.0781,-32315652,1
PL,Poland,Happiness,17,9,0.0729,5710318,9,0.0729,5710318,1
PL,Poland,Happiness,18,9,0.0625,20022452,9,-0.0625,-20022452,1
PL,Poland,Happiness,19,20,0.0729,55405779,20,0.0729,-55405779,1
PL,Poland,Happiness,20,11,0.0625,46711167,-11,-0.0625,-46711167,1
PL,Poland,Happiness,21,6,0.0625,31473224,-6,-0.0625,31473224,1
PT,Portugal,Happiness,15,24,0.0885,1313763,24,0.0885,-1313763,1
PT,Portugal,Happiness,16,48,0.0781,59978561,-48,0.0781,59978561,1
PT,Portugal,Happiness,17,51,0.0729,31927929,51,-0.0729,31927929,1
PT,Portugal,Happiness,18,52,0.0625,22086685,52,0.0625,-22086685,1
PT,Portugal,Happiness,19,43,0.0729,10372010,-43,-0.0729,-10372010,1
PT,Portugal,Happiness,20,43,0.0625,6437419,-43,0.0625,-6437419,1
PT,Portugal,Happiness,21,16,0.0625,53441641,-16,0.0625,53441641,1
RO,Romania,Happiness,15,21,0.0885,47880990,-21,-0.0885,47880990,1
RO,Romania,Happiness,16,18,0.0781,1779778,18,0.0781,-1779778,1
RO,Romania,Happiness,17,22,0.0729,1112221,-22,0.0729,-1112221,1
RO,Romania,Happiness,18,18,0.0625,42868578,18,-0.0625,-42868578,1
RO,Romania,Happiness,19,26,0.0729,23894359,26,0.0729,-23894359,1
RO,Romania,Happiness,20,19,0.0625,19012268,19,0.0625,-19012268,1
RO,Romania,Happiness,21,3,0.0625,15169126,-3,0.0625,15169126,1
SE,Sweden,Happiness,15,0,0.0885,11943633,0,0.0885,11943633,1
SE,Sweden,Happiness,16,2,0.0781,2359337,2,0.0781,2359337,1
SE,Sweden,Happiness,17,4,0.0729,17048479,4,0.0729,-17048479,1
SE,Sweden,Happiness,18,1,0.0625,19598187,1,-0.0625,19598187,1
SE,Sweden,Happiness,19,0,0.0729,5543508,0,-0.0729,5543508,1
SE,Sweden,Happiness,20,4,0.0625,16797160,-4,-0.0625,-16797160,1
SE,Sweden,Happiness,21,1,0.0625,15888606,-1,-0.0625,-15888606,1
SI,Slovenia,Happiness,15,21,0.0885,36624738,-21,-0.0885,-36624738,1
SI,Slovenia,Happiness,16,19,0.0781,60222084,-19,-0.0781,60222084,1
SI,Slovenia,Happiness,17,26,0.0729,8030850,-26,-0.0729,-8030850,1
SI,Slovenia,Happiness,18,19,0.0625,509780,-19,0.0625,-509780,1
SI,Slovenia,Happiness,19,14,0.0729,42268649,-14,-0.0729,-42268649,1
SI,Slovenia,Happiness,20,13,0.0625,52690942,-13,0.0625,52690942,1
SI,Slovenia,Happiness,21,2,0.0625,10465560,-2,-0.0625,-10465560,1
SK,Slovakia,Happiness,15,33,0.0885,3796758,33,-0.0885,3796758,1
SK,Slovakia,Happiness,16,35,0.0781,39146371,-35,0.0781,39146371,1
SK,Slovakia,Happiness,17,27,0.0729,55401932,27,0.0729,-55401932,1
SK,Slovakia,Happiness,18,21,0.0625,12209279,21,-0.0625,12209279,1
SK,Slovakia,Happiness,19,26,0.0729,54319490,-26,-0.0729,54319490,1
SK,Slovakia,Happiness,20,21,0.0625,6048757,-21,-0.0625,-6048757,1
SK,Slovakia,Happiness,21,6,0.0625,36276989,-6,-0.0625,-36276989,1
UK,UK,Happiness,15,19,0.0885,12466631,-19,-0.0885,12466631,1
UK,UK,Happiness,16,18,0.0781,28009727,-18,0.0781,28009727,1
UK,UK,Happiness,17,10,0.0729,51306301,10,0.0729,51306301,1
UK,UK,Happiness,18,12,0.0625,11595660,12,-0.0625,11595660,1
UK,UK,Happiness,19,8,0.0729,62103023,-8,-0.0729,-62103023,1
UK,UK,Happiness,20,6,0.0625,5233914,6,0.0625,5233914,1
UK,UK,Happiness,21,5,0.0625,20964501,-5,-0.0625,20964501,1
AT,Austria,Creativity,01,20,0.0691,32786838,-20,0.0691,32786838,1
AT,Austria,Creativity,02,26,0.0642,45393986,26,-0.0642,-45393986,1
AT,Austria,Creativity,03,22,0.0691,16101959,22,0.0691,16101959,1
AT,Austria,Creativity,04,31,0.0691,6660547,31,-0.0691,-6660547,1
AT,Austria,Creativity,05,14,0.0592,30225724,-14,-0.0592,-30225724,1
AT,Austria,Creativity,06,23,0.0642,3382747,23,-0.0642,3382747,1
AT,Austria,Creativity,07,8,0.0691,58849217,8,-0.0691,-58849217,1
BE,Belgium,Creativity,01,11,0.0691,64383669,-11,-0.0691,64383669,1
BE,Belgium,Creativity,02,23,0.0642,20263487,23,-0.0642,20263487,1
BE,Belgium,Creativity,03,27,0.0691,31822998,27,0.0691,-31822998,1
BE,Belgium,Creativity,04,20,0.0691,17465562,20,-0.0691,-17465562,1
BE,Belgium,Creativity,05,15,0.0592,12357472,15,-0.0592,12357472,1
BE,Belgium,Creativity,06,19,0.0642,25857433,19,0.0642,-25857433,1
BE,Belgium,Creativity,07,13,0.0691,32396515,-13,-0.0691,-32396515,1
BG,Bulgaria,Creativity,01,25,0.0691,54163441,25,-0.0691,-54163441,1
BG,Bulgaria,Creativity,02,39,0.0642,9100468,39,-0.0642,9100468,1
BG,Bulgaria,Creativity,03,31,0.0691,64960035,31,0.0691,64960035,1
BG,Bulgaria,Creativity,04,37,0.0691,65830352,-37,-0.0691,-65830352,1
BG,Bulgaria,Creativity,05,36,0.0592,8142939,-36,0.0592,-8142939,1
BG,Bulgaria,Creativity,06,45,0.0642,8968684,-45,0.0642,-8968684,1
BG,Bulgaria,Creativity,07,17,0.0691,8080902,17,-0.0691,8080902,1
CY,Cyprus,Creativity,01,12,0.0691,45742998,-12,0.0691,45742998,1
CY,Cyprus,Creativity,02,19,0.0642,2572359,-19,-0.0642,2572359,1
CY,Cyprus,Creativity,03,17,0.0691,30906283,17,0.0691,30906283,1
CY,Cyprus,Creativity,04,11,0.0691,44322777,-11,0.0691,44322777,1
CY,Cyprus,Creativity,05,10,0.0592,7981472,-10,-0.0592,7981472,1
CY,Cyprus,Creativity,06,16,0.0642,1577260,-16,-0.0642,-1577260,1
CY,Cyprus,Creativity,07,7,0.0691,34762709,7,0.0691,-34762709,1
CZ,Czechia,Creativity,01,18,0.0691,26378673,18,-0.0691,-26378673,1
CZ,Czechia,Creativity,02,10,0.0642,54847918,10,0.0642,-54847918,1
CZ,Czechia,Creativity,03,4,0.0691,7318235,-4,-0.0691,-7318235,1
CZ,Czechia,Creativity,04,8,0.0691,34254781,-8,0.0691,34254781,1
CZ,Czechia,Creativity,05,5,0.0592,43383839,5,-0.0592,43383839,1
CZ,Czechia,Creativity,06,4,0.0642,50560662,4,0.0642,-50560662,1
CZ,Czechia,Creativity,07,8,0.0691,59451714,8,0.0691,-59451714,1
DE,Germany,Creativity,01,53,0.0691,44405736,-53,-0.0691,-44405736,1
DE,Germany,Creativity,02,46,0.0642,5462636,-46,0.0642,5462636,1
DE,Germany,Creativity,03,33,0.0691,42925863,33,0.0691,42925863,1
DE,Germany,Creativity,04,20,0.0691,35767614,-20,0.0691,35767614,1
DE,Germany,Creativity,05,33,0.0592,15311363,33,-0.0592,15311363,1
DE,Germany,Creativity,06,36,0.0642,40768395,-36,0.0642,40768395,1
DE,Germany,Creativity,07,17,0.0691,4449876,-17,-0.0691,4449876,1
DK,Denmark,Creativity,01,11,0.0691,489698,11,-0.0691,489698,1
DK,Denmark,Creativity,02,10,0.0642,31894265,-10,0.0642,-31894265,1
DK,Denmark,Creativity,03,9,0.0691,11256022,-9,-0.0691,11256022,1
DK,Denmark,Creativity,04,13,0.0691,8204478,-13,0.0691,8204478,1
DK,Denmark,Creativity,05,7,0.0592,20495382,-7,-0.0592,20495382,1
DK,Denmark,Creativity,06,5,0.0642,32294486,-5,-0.0642,-32294486,1
DK,Denmark,Creativity,07,5,0.0691,42924464,-5,-0.0691,42924464,1
EE,Estonia,Creativity,01,11,0.0691,5168862,11,-0.0691,-5168862,1
EE,Estonia,Creativity,02,14,0.0642,21402514,-14,-0.0642,21402514,1
EE,Estonia,Creativity,03,15,0.0691,45421759,15,-0.0691,-45421759,1
EE,Estonia,Creativity,04,11,0.0691,25926502,-11,-0.0691,25926502,1
EE,Estonia,Creativity,05,13,0.0592,6787930,13,0.0592,6787930,1
EE,Estonia,Creativity,06,9,0.0642,46288172,-9,0.0642,46288172,1
EE,Estonia,Creativity,07,9,0.0691,8467894,-9,-0.0691,8467894,1
EL,Greece,Creativity,01,25,0.0691,9111016,25,0.0691,-9111016,1
EL,Greece,Creativity,02,28,0.0642,49036352,-28,-0.0642,49036352,1
EL,Greece,Creativity,03,41,0.0691,26719877,41,-0.0691,26719877,1
EL,Greece,Creativity,04,46,0.0691,24348695,46,0.0691,-24348695,1
EL,Greece,Creativity,05,34,0.0592,2554601,-34,0.0592,2554601,1
EL,Greece,Creativity,06,59,0.0642,15878021,59,0.0642,15878021,1
EL,Greece,Creativity,07,35,0.0691,33715833,35,0.0691,33715833,1
ES,Spain,Creativity,01,21,0.0691,54301617,21,0.0691,-54301617,1
ES,Spain,Creativity,02,28,0.0642,17327045,-28,-0.0642,-17327045,1
ES,Spain,Creativity,03,26,0.0691,53792703,-26,-0.0691,-53792703,1
ES,Spain,Creativity,04,25,0.0691,33572107,25,0.0691,33572107,1
ES,Spain,Creativity,05,16,0.0592,17166981,-16,0.0592,17166981,1
ES,Spain,Creativity,06,15,0.0642,15987484,-15,-0.0642,-15987484,1
ES,Spain,Creativity,07,10,0.0691,1877760,10,-0.0691,1877760,1
FI,Finland,Creativity,01,19,0.0691,12300414,19,-0.0691,-12300414,1
FI,Finland,Creativity,02,30,0.0642,32008273,30,-0.0642,32008273,1
FI,Finland,Creativity,03,20,0.0691,18540504,-20,-0.0691,18540504,1
FI,Finland,Creativity,04,16,0.0691,67632678,-16,-0.0691,67632678,1
FI,Finland,Creativity,05,23,0.0592,46143530,23,-0.0592,-46143530,1
FI,Finland,Creativity,06,20,0.0642,16316824,-20,0.0642,-16316824,1
FI,Finland,Creativity,07,22,0.0691,64550713,-22,-0.0691,-64550713,1
FR,France,Creativity,01,13,0.0691,27561832,13,0.0691,27561832,1
FR,France,Creativity,02,13,0.0642,51682670,-13,-0.0642,-51682670,1
FR,France,Creativity,03,16,0.0691,61129059,16,0.0691,-61129059,1
FR,France,Creativity,04,20,0.0691,33133131,20,0.0691,33133131,1
FR,France,Creativity,05,18,0.0592,16737812,-18,-0.0592,-16737812,1
FR,France,Creativity,06,14,0.0642,47896087,-14,0.0642,-47896087,1
FR,France,Creativity,07,13,0.0691,54613690,13,-0.0691,54613690,1
HR,Croatia,Creativity,01,19,0.0691,10774866,19,-0.0691,-10774866,1
HR,Croatia,Creativity,02,33,0.0642,49826657,33,0.0642,49826657,1
HR,Croatia,Creativity,03,41,0.0691,33839743,-41,0.0691,33839743,1
HR,Croatia,Creativity,04,28,0.0691,5522521,28,-0.0691,5522521,1
HR,Croatia,Creativity,05,45,0.0592,21267351,45,-0.0592,-21267351,1
HR,Croatia,Creativity,06,48,0.0642,59870075,48,0.0642,59870075,1
HR,Croatia,Creativity,07,32,0.0691,62132151,32,0.0691,62132151,1
HU,Hungary,Creativity,01,26,0.0691,34433711,26,-0.0691,34433711,1
HU,Hungary,Creativity,02,22,0.0642,49220428,22,0.0642,49220428,1
HU,Hungary,Creativity,03,20,0.0691,62124851,20,-0.0691,62124851,1
HU,Hungary,Creativity,04,21,0.0691,29290390,21,0.0691,29290390,1
HU,Hungary,Creativity,05,23,0.0592,1815012,-23,0.0592,1815012,1
HU,Hungary,Creativity,06,17,0.0642,20509946,17,-0.0642,-20509946,1
HU,Hungary,Creativity,07,12,0.0691,8988598,-12,0.0691,8988598,1
IE,Ireland,Creativity,01,19,0.0691,441401,-19,0.0691,-441401,1
