Country_code,Country,Joy factors,Year,Value 2 (+),Value 1 (+),Value 3 (+),Value 5 (+/-),Value 4 (+/-),Value 6 (+/-),index
BE,Belgium,Friendship,06,12,0.0306,13205916,-12,0.0306,-13205916,1
BE,Belgium,Friendship,07,6,0.0306,10062799,6,-0.0306,-10062799,1
CY,Cyprus,Friendship,01,2,0.0357,33632787,-2,0.0357,33632787,1
CY,Cyprus,Friendship,02,2,0.0408,22480374,2,-0.0408,-22480374,1
CY,Cyprus,Friendship,03,0,0.0357,13782095,0,0.0357,13782095,1
CY,Cyprus,Friendship,04,4,0.0357,29667954,4,-0.0357,29667954,1
CY,Cyprus,Friendship,05,0,0.0408,9148845,0,0.0408,-9148845,1
CY,Cyprus,Friendship,06,4,0.0306,23655974,4,0.0306,-23655974,1
CY,Cyprus,Friendship,07,1,0.0306,2219320,-1,0.0306,2219320,1
DE,Germany,Friendship,01,20,0.0357,14974698,20,-0.0357,-14974698,1
DE,Germany,Friendship,02,52,0.0408,16243737,-52,0.0408,-16243737,1
DE,Germany,Friendship,03,8,0.0357,12830624,-8,0.0357,-12830624,1
DE,Germany,Friendship,04,24,0.0357,30578502,-24,0.0357,-30578502,1
DE,Germany,Friendship,05,9,0.0408,34163238,-9,0.0408,34163238,1
DE,Germany,Friendship,06,17,0.0306,28335356,-17,0.0306,28335356,1
DE,Germany,Friendship,07,29,0.0306,12115802,-29,-0.0306,12115802,1
EE,Estonia,Friendship,01,3,0.0357,8228115,-3,0.0357,8228115,1
EE,Estonia,Friendship,02,4,0.0408,3614804,-4,-0.0408,-3614804,1
EE,Estonia,Friendship,03,6,0.0357,23183066,-6,0.0357,-23183066,1
EE,Estonia,Friendship,04,2,0.0357,21129672,-2,-0.0357,21129672,1
EE,Estonia,Friendship,05,5,0.0408,24350128,5,0.0408,-24350128,1
EE,Estonia,Friendship,06,3,0.0306,2166848,3,-0.0306,-2166848,1
EE,Estonia,Friendship,07,1,0.0306,20292707,1,0.0306,-20292707,1
ES,Spain,Friendship,01,4,0.0357,29949897,4,0.0357,29949897,1
ES,Spain,Friendship,02,11,0.0408,37674515,11,0.0408,37674515,1
ES,Spain,Friendship,03,10,0.0357,24158521,10,0.0357,-24158521,1
ES,Spain,Friendship,04,6,0.0357,27985831,6,0.0357,-27985831,1
ES,Spain,Friendship,05,5,0.0408,2888799,5,-0.0408,2888799,1
ES,Spain,Friendship,06,5,0.0306,26108860,-5,-0.0306,26108860,1
ES,Spain,Friendship,07,2,0.0306,16495576,-2,0.0306,16495576,1
FR,France,Friendship,01,15,0.0357,32851957,-15,-0.0357,-32851957,1
FR,France,Friendship,02,9,0.0408,5108067,9,-0.0408,5108067,1
FR,France,Friendship,03,16,0.0357,17164640,-16,-0.0357,17164640,1
FR,France,Friendship,04,15,0.0357,21718405,-15,0.0357,21718405,1
FR,France,Friendship,05,16,0.0408,27316576,-16,-0.0408,27316576,1
FR,France,Friendship,06,10,0.0306,22405734,10,0.0306,22405734,1
FR,France,Friendship,07,6,0.0306,10872171,6,0.0306,10872171,1
HR,Croatia,Friendship,01,8,0.0357,27277487,8,0.0357,27277487,1
HR,Croatia,Friendship,02,3,0.0408,25477823,3,0.0408,-25477823,1
HR,Croatia,Friendship,03,4,0.0357,25554594,4,-0.0357,-25554594,1
HR,Croatia,Friendship,04,6,0.0357,21862527,6,0.0357,21862527,1
HR,Croatia,Friendship,05,7,0.0408,27043368,7,0.0408,-27043368,1
HR,Croatia,Friendship,06,5,0.0306,19425567,5,-0.0306,19425567,1
HR,Croatia,Friendship,07,5,0.0306,28131106,-5,0.0306,-28131106,1
AT,Austria,Friendship,08,5,0.0189,11453383,-5,-0.0189,11453383,1
AT,Austria,Friendship,09,5,0.0252,3331822,-5,0.0252,-3331822,1
AT,Austria,Friendship,10,12,0.0189,6340724,12,0.0189,-6340724,1
AT,Austria,Friendship,11,4,0.0126,1007243,4,-0.0126,1007243,1
AT,Austria,Friendship,12,1,0.0126,484730,1,0.0126,-484730,1
AT,Austria,Friendship,13,0,0.0126,1478267,0,0.0126,-1478267,1
AT,Austria,Friendship,14,2,0.0063,595103,2,-0.0063,-595103,1
BE,Belgium,Friendship,08,4,0.0189,10860457,-4,0.0189,-10860457,1
BE,Belgium,Friendship,09,4,0.0252,25128094,4,-0.0252,25128094,1
BE,Belgium,Friendship,10,4,0.0189,14670237,4,0.0189,-14670237,1
BE,Belgium,Friendship,11,0,0.0126,10983373,0,0.0126,10983373,1
BE,Belgium,Friendship,12,7,0.0126,9167380,7,-0.0126,-9167380,1
BE,Belgium,Friendship,13,3,0.0126,6013394,-3,0.0126,-6013394,1
BE,Belgium,Friendship,14,0,0.0063,1477345,0,-0.0063,1477345,1
CY,Cyprus,Friendship,08,3,0.0189,7871449,-3,0.0189,7871449,1
CY,Cyprus,Friendship,09,6,0.0252,9741469,-6,0.0252,-9741469,1
CY,Cyprus,Friendship,10,0,0.0189,14364437,0,0.0189,14364437,1
CY,Cyprus,Friendship,11,4,0.0126,5094556,4,0.0126,-5094556,1
CY,Cyprus,Friendship,12,2,0.0126,4533257,2,0.0126,-4533257,1
CY,Cyprus,Friendship,13,0,0.0126,2791525,0,-0.0126,-2791525,1
CY,Cyprus,Friendship,14,0,0.0063,3823498,0,0.0063,-3823498,1
DE,Germany,Friendship,08,14,0.0189,8479150,-14,0.0189,-8479150,1
DE,Germany,Friendship,09,11,0.0252,7937818,-11,-0.0252,-7937818,1
DE,Germany,Friendship,10,3,0.0189,14926690,-3,-0.0189,14926690,1
DE,Germany,Friendship,11,3,0.0126,2158169,3,0.0126,-2158169,1
DE,Germany,Friendship,12,9,0.0126,5532013,-9,-0.0126,-5532013,1
DE,Germany,Friendship,13,6,0.0126,3137255,-6,-0.0126,-3137255,1
DE,Germany,Friendship,14,3,0.0063,5554923,-3,0.0063,5554923,1
EE,Estonia,Friendship,08,7,0.0189,16786161,-7,0.0189,16786161,1
EE,Estonia,Friendship,09,8,0.0252,5711150,-8,-0.0252,5711150,1
EE,Estonia,Friendship,10,11,0.0189,18670465,11,-0.0189,18670465,1
EE,Estonia,Friendship,11,2,0.0126,3001847,-2,-0.0126,3001847,1
EE,Estonia,Friendship,12,3,0.0126,3335774,-3,0.0126,-3335774,1
EE,Estonia,Friendship,13,7,0.0126,6974610,-7,-0.0126,6974610,1
EE,Estonia,Friendship,14,3,0.0063,2964793,3,0.0063,2964793,1
ES,Spain,Friendship,08,4,0.0189,16016905,4,-0.0189,-16016905,1
ES,Spain,Friendship,09,3,0.0252,17028702,3,-0.0252,17028702,1
ES,Spain,Friendship,10,2,0.0189,16057989,-2,0.0189,-16057989,1
ES,Spain,Friendship,11,0,0.0126,4983432,0,-0.0126,4983432,1
ES,Spain,Friendship,12,4,0.0126,5786002,-4,-0.0126,-5786002,1
ES,Spain,Friendship,13,3,0.0126,12334875,-3,-0.0126,12334875,1
ES,Spain,Friendship,14,0,0.0063,4891400,0,0.0063,-4891400,1
FR,France,Friendship,08,5,0.0189,5866028,-5,-0.0189,5866028,1
FR,France,Friendship,09,5,0.0252,21335649,-5,-0.0252,-21335649,1
FR,France,Friendship,10,6,0.0189,10369321,6,-0.0189,-10369321,1
FR,France,Friendship,11,4,0.0126,1813448,-4,-0.0126,1813448,1
FR,France,Friendship,12,3,0.0126,8380426,-3,-0.0126,-8380426,1
FR,France,Friendship,13,1,0.0126,8923081,1,-0.0126,8923081,1
FR,France,Friendship,14,1,0.0063,1766092,1,0.0063,1766092,1
HR,Croatia,Friendship,08,5,0.0189,3082041,-5,0.0189,-3082041,1
HR,Croatia,Friendship,09,4,0.0252,14694516,-4,0.0252,-14694516,1
HR,Croatia,Friendship,10,3,0.0189,8568632,3,-0.0189,8568632,1
HR,Croatia,Friendship,11,3,0.0126,2710606,-3,0.0126,2710606,1
HR,Croatia,Friendship,12,5,0.0126,1083808,-5,-0.0126,1083808,1
HR,Croatia,Friendship,13,2,0.0126,4751792,2,-0.0126,4751792,1
HR,Croatia,Friendship,14,0,0.0063,331370,0,0.0063,-331370,1
AT,Austria,Friendship,15,10,0.0225,2908596,10,0.0225,-2908596,1
AT,Austria,Friendship,16,10,0.0225,14127356,-10,-0.0225,14127356,1
AT,Austria,Friendship,17,6,0.0338,14626136,-6,0.0338,14626136,1
AT,Austria,Friendship,18,16,0.0281,3159250,16,0.0281,-3159250,1
AT,Austria,Friendship,19,12,0.0338,14747769,-12,0.0338,14747769,1
AT,Austria,Friendship,20,9,0.0338,31281007,-9,-0.0338,-31281007,1
AT,Austria,Friendship,21,6,0.0394,25879645,6,-0.0394,25879645,1
BE,Belgium,Friendship,15,5,0.0225,18866198,-5,0.0225,18866198,1
BE,Belgium,Friendship,16,3,0.0225,1713857,3,0.0225,1713857,1
BE,Belgium,Friendship,17,2,0.0338,20221344,2,-0.0338,-20221344,1
BE,Belgium,Friendship,18,10,0.0281,1560442,-10,-0.0281,-1560442,1
BE,Belgium,Friendship,19,8,0.0338,15211776,8,-0.0338,15211776,1
BE,Belgium,Friendship,20,8,0.0338,14665787,8,-0.0338,-14665787,1
BE,Belgium,Friendship,21,5,0.0394,38446013,-5,0.0394,38446013,1
CY,Cyprus,Friendship,15,2,0.0225,20236025,2,0.0225,-20236025,1
CY,Cyprus,Friendship,16,1,0.0225,16704491,-1,-0.0225,16704491,1
CY,Cyprus,Friendship,17,1,0.0338,21246292,1,-0.0338,-21246292,1
CY,Cyprus,Friendship,18,3,0.0281,15728651,3,0.0281,15728651,1
CY,Cyprus,Friendship,19,2,0.0338,9374530,2,-0.0338,9374530,1
CY,Cyprus,Friendship,20,4,0.0338,25015147,-4,0.0338,-25015147,1
CY,Cyprus,Friendship,21,2,0.0394,9069742,-2,0.0394,9069742,1
DE,Germany,Friendship,15,37,0.0225,11767033,37,0.0225,-11767033,1
DE,Germany,Friendship,16,55,0.0225,14669156,-55,-0.0225,14669156,1
DE,Germany,Friendship,17,10,0.0338,11769825,-10,0.0338,11769825,1
DE,Germany,Friendship,18,11,0.0281,26656090,-11,-0.0281,26656090,1
DE,Germany,Friendship,19,21,0.0338,27837411,-21,0.0338,-27837411,1
DE,Germany,Friendship,20,27,0.0338,8909445,27,-0.0338,8909445,1
DE,Germany,Friendship,21,20,0.0394,25850655,-20,-0.0394,-25850655,1
EE,Estonia,Friendship,15,8,0.0225,16217977,-8,0.0225,-16217977,1
EE,Estonia,Friendship,16,7,0.0225,16185853,-7,-0.0225,-16185853,1
EE,Estonia,Friendship,17,5,0.0338,30365936,5,0.0338,-30365936,1
EE,Estonia,Friendship,18,7,0.0281,5025872,7,-0.0281,-5025872,1
EE,Estonia,Friendship,19,6,0.0338,3792262,-6,0.0338,-3792262,1
EE,Estonia,Friendship,20,10,0.0338,6942339,-10,0.0338,-6942339,1
EE,Estonia,Friendship,21,5,0.0394,12026877,-5,0.0394,12026877,1
ES,Spain,Friendship,15,3,0.0225,14773770,3,-0.0225,-14773770,1
ES,Spain,Friendship,16,4,0.0225,5194022,-4,0.0225,-5194022,1
ES,Spain,Friendship,17,2,0.0338,20297488,-2,-0.0338,20297488,1
ES,Spain,Friendship,18,5,0.0281,3889300,5,0.0281,-3889300,1
ES,Spain,Friendship,19,4,0.0338,22638378,4,-0.0338,-22638378,1
ES,Spain,Friendship,20,0,0.0338,16333881,0,0.0338,16333881,1
ES,Spain,Friendship,21,0,0.0394,26164934,0,-0.0394,26164934,1
FR,France,Friendship,15,1,0.0225,2856098,1,0.0225,-2856098,1
FR,France,Friendship,16,0,0.0225,241297,0,-0.0225,241297,1
FR,France,Friendship,17,5,0.0338,14084245,-5,0.0338,14084245,1
FR,France,Friendship,18,0,0.0281,14900454,0,0.0281,-14900454,1
FR,France,Friendship,19,4,0.0338,9493335,4,0.0338,9493335,1
FR,France,Friendship,20,3,0.0338,27805871,-3,-0.0338,-27805871,1
FR,France,Friendship,21,3,0.0394,38485526,3,0.0394,38485526,1
HR,Croatia,Friendship,15,7,0.0225,2074594,-7,-0.0225,-2074594,1
HR,Croatia,Friendship,16,13,0.0225,11239455,-13,0.0225,11239455,1
HR,Croatia,Friendship,17,14,0.0338,9232796,14,-0.0338,-9232796,1
HR,Croatia,Friendship,18,15,0.0281,8588082,15,-0.0281,-8588082,1
HR,Croatia,Friendship,19,14,0.0338,25769994,14,0.0338,25769994,1
HR,Croatia,Friendship,20,12,0.0338,6063410,12,0.0338,6063410,1
HR,Croatia,Friendship,21,0,0.0394,28921313,0,0.0394,28921313,1
AT,Austria,Love,01,8,0.0388,4145149,-8,0.0388,-4145149,1
AT,Austria,Love,02,9,0.0388,12931610,9,0.0388,-12931610,1
AT,Austria,Love,03,8,0.0388,33743440,8,0.0388,-33743440,1
AT,Austria,Love,04,13,0.0388,23259186,13,0.0388,-23259186,1
AT,Austria,Love,05,10,0.0388,3377638,-10,-0.0388,3377638,1
AT,Austria,Love,06,10,0.0333,15662083,10,0.0333,15662083,1
AT,Austria,Love,07,8,0.0222,20529995,-8,-0.0222,-20529995,1
BE,Belgium,Love,01,16,0.0388,28203782,16,0.0388,-28203782,1
BE,Belgium,Love,02,17,0.0388,19152593,17,0.0388,-19152593,1
BE,Belgium,Love,03,5,0.0388,3999778,-5,-0.0388,3999778,1
BE,Belgium,Love,04,10,0.0388,13922491,10,-0.0388,13922491,1
BE,Belgium,Love,05,12,0.0388,20172435,-12,-0.0388,20172435,1
BE,Belgium,Love,06,12,0.0333,10494768,12,0.0333,10494768,1
BE,Belgium,Love,07,6,0.0222,278582,-6,-0.0222,278582,1
CY,Cyprus,Love,01,4,0.0388,26674620,-4,-0.0388,-26674620,1
CY,Cyprus,Love,02,1,0.0388,15981820,-1,-0.0388,15981820,1
CY,Cyprus,Love,03,5,0.0388,24084363,5,0.0388,24084363,1
CY,Cyprus,Love,04,2,0.0388,22469755,2,0.0388,22469755,1
CY,Cyprus,Love,05,0,0.0388,27234712,0,0.0388,-27234712,1
CY,Cyprus,Love,06,1,0.0333,28192572,1,-0.0333,-28192572,1
CY,Cyprus,Love,07,0,0.0222,21679828,0,0.0222,21679828,1
DE,Germany,Love,01,43,0.0388,2107569,43,-0.0388,-2107569,1
DE,Germany,Love,02,50,0.0388,33975228,-50,-0.0388,-33975228,1
DE,Germany,Love,03,26,0.0388,16266722,26,0.0388,-16266722,1
DE,Germany,Love,04,26,0.0388,2922158,26,0.0388,-2922158,1
DE,Germany,Love,05,25,0.0388,12235791,25,0.0388,12235791,1
DE,Germany,Love,06,37,0.0333,21549778,37,0.0333,21549778,1
DE,Germany,Love,07,21,0.0222,3925914,-21,-0.0222,-3925914,1
EE,Estonia,Love,01,8,0.0388,9322452,8,0.0388,9322452,1
EE,Estonia,Love,02,13,0.0388,11532562,13,-0.0388,-11532562,1
EE,Estonia,Love,03,13,0.0388,36667669,13,-0.0388,36667669,1
EE,Estonia,Love,04,10,0.0388,14439659,-10,-0.0388,-14439659,1
EE,Estonia,Love,05,7,0.0388,28950230,-7,0.0388,-28950230,1
EE,Estonia,Love,06,7,0.0333,27281690,7,0.0333,27281690,1
EE,Estonia,Love,07,3,0.0222,10367894,3,-0.0222,10367894,1
ES,Spain,Love,01,5,0.0388,38784046,5,-0.0388,38784046,1
ES,Spain,Love,02,9,0.0388,21369611,9,0.0388,-21369611,1
ES,Spain,Love,03,14,0.0388,17629546,-14,-0.0388,17629546,1
ES,Spain,Love,04,12,0.0388,8254034,12,-0.0388,-8254034,1
ES,Spain,Love,05,9,0.0388,37774687,-9,0.0388,37774687,1
ES,Spain,Love,06,7,0.0333,5726237,-7,-0.0333,-5726237,1
ES,Spain,Love,07,0,0.0222,8025347,0,0.0222,8025347,1
FR,France,Love,01,6,0.0388,2458297,6,0.0388,-2458297,1
FR,France,Love,02,12,0.0388,38009692,12,0.0388,38009692,1
FR,France,Love,03,5,0.0388,32567718,5,0.0388,-32567718,1
FR,France,Love,04,9,0.0388,34197486,9,0.0388,-34197486,1
FR,France,Love,05,8,0.0388,24597217,8,0.0388,24597217,1
FR,France,Love,06,9,0.0333,4379339,-9,0.0333,-4379339,1
FR,France,Love,07,5,0.0222,16486763,-5,0.0222,-16486763,1
HR,Croatia,Love,01,3,0.0388,21210731,-3,-0.0388,-21210731,1
HR,Croatia,Love,02,6,0.0388,32894802,-6,-0.0388,-32894802,1
HR,Croatia,Love,03,9,0.0388,30012487,9,-0.0388,-30012487,1
HR,Croatia,Love,04,7,0.0388,29525379,-7,-0.0388,29525379,1
HR,Croatia,Love,05,7,0.0388,15531753,-7,-0.0388,15531753,1
HR,Croatia,Love,06,12,0.0333,33161603,12,0.0333,33161603,1
HR,Croatia,Love,07,0,0.0222,19552388,0,0.0222,19552388,1
AT,Austria,Love,08,8,0.0238,13083062,-8,-0.0238,-13083062,1
AT,Austria,Love,09,10,0.0238,9592639,-10,-0.0238,9592639,1
AT,Austria,Love,10,11,0.0333,16143290,-11,0.0333,-16143290,1
AT,Austria,Love,11,19,0.038,28833674,19,-0.038,-28833674,1
AT,Austria,Love,12,11,0.0333,16041059,11,0.0333,-16041059,1
AT,Austria,Love,13,8,0.0333,3475297,8,-0.0333,-3475297,1
AT,Austria,Love,14,10,0.0285,10004152,-10,-0.0285,10004152,1
BE,Belgium,Love,08,9,0.0238,18512772,9,0.0238,18512772,1
BE,Belgium,Love,09,16,0.0238,19022972,-16,-0.0238,-19022972,1
BE,Belgium,Love,10,17,0.0333,28211138,17,0.0333,28211138,1
BE,Belgium,Love,11,23,0.038,6776780,23,0.038,6776780,1
BE,Belgium,Love,12,15,0.0333,22946367,-15,0.0333,-22946367,1
BE,Belgium,Love,13,18,0.0333,5648993,18,0.0333,-5648993,1
BE,Belgium,Love,14,4,0.0285,2214807,4,0.0285,2214807,1
CY,Cyprus,Love,08,0,0.0238,5762750,0,-0.0238,5762750,1
CY,Cyprus,Love,09,1,0.0238,23604547,-1,-0.0238,-23604547,1
CY,Cyprus,Love,10,3,0.0333,14557578,-3,-0.0333,-14557578,1
CY,Cyprus,Love,11,0,0.038,33470754,0,0.038,33470754,1
CY,Cyprus,Love,12,2,0.0333,11210332,2,-0.0333,-11210332,1
CY,Cyprus,Love,13,1,0.0333,30671906,1,0.0333,-30671906,1
CY,Cyprus,Love,14,1,0.0285,14649702,1,-0.0285,14649702,1
DE,Germany,Love,08,47,0.0238,20805532,-47,0.0238,20805532,1
DE,Germany,Love,09,57,0.0238,8657378,-57,0.0238,-8657378,1
DE,Germany,Love,10,13,0.0333,32538674,-13,0.0333,-32538674,1
DE,Germany,Love,11,6,0.038,27430384,-6,0.038,-27430384,1
DE,Germany,Love,12,9,0.0333,18823553,-9,-0.0333,-18823553,1
DE,Germany,Love,13,42,0.0333,24614006,-42,-0.0333,-24614006,1
DE,Germany,Love,14,29,0.0285,20270763,-29,0.0285,-20270763,1
EE,Estonia,Love,08,4,0.0238,20653825,-4,0.0238,-20653825,1
EE,Estonia,Love,09,13,0.0238,2450009,13,0.0238,-2450009,1
EE,Estonia,Love,10,13,0.0333,7265379,13,-0.0333,7265379,1
EE,Estonia,Love,11,16,0.038,15262116,16,-0.038,15262116,1
EE,Estonia,Love,12,17,0.0333,16394680,17,0.0333,-16394680,1
EE,Estonia,Love,13,3,0.0333,12252153,-3,0.0333,-12252153,1
EE,Estonia,Love,14,3,0.0285,2644071,-3,0.0285,-2644071,1
ES,Spain,Love,08,3,0.0238,17796928,-3,-0.0238,-17796928,1
ES,Spain,Love,09,3,0.0238,20339526,3,0.0238,-20339526,1
ES,Spain,Love,10,6,0.0333,3446945,-6,-0.0333,-3446945,1
ES,Spain,Love,11,9,0.038,14219955,9,0.038,-14219955,1
ES,Spain,Love,12,6,0.0333,19061337,-6,-0.0333,-19061337,1
ES,Spain,Love,13,2,0.0333,29872192,-2,0.0333,-29872192,1
ES,Spain,Love,14,3,0.0285,14977127,3,0.0285,-14977127,1
FR,France,Love,08,6,0.0238,942129,-6,0.0238,942129,1
FR,France,Love,09,16,0.0238,20405555,-16,-0.0238,-20405555,1
FR,France,Love,10,19,0.0333,18894391,19,0.0333,-18894391,1
FR,France,Love,11,13,0.038,27838936,13,0.038,27838936,1
FR,France,Love,12,5,0.0333,17338680,5,0.0333,17338680,1
FR,France,Love,13,13,0.0333,14339419,-13,0.0333,-14339419,1
FR,France,Love,14,14,0.0285,22980046,-14,-0.0285,22980046,1
HR,Croatia,Love,08,4,0.0238,19916526,4,0.0238,19916526,1
HR,Croatia,Love,09,2,0.0238,9673538,-2,0.0238,-9673538,1
HR,Croatia,Love,10,3,0.0333,13336814,3,-0.0333,13336814,1
HR,Croatia,Love,11,6,0.038,36311978,-6,-0.038,-36311978,1
HR,Croatia,Love,12,5,0.0333,15965872,5,0.0333,-15965872,1
HR,Croatia,Love,13,0,0.0333,28260424,0,0.0333,28260424,1
HR,Croatia,Love,14,0,0.0285,15271913,0,0.0285,15271913,1
AT,Austria,Love,15,8,0.2734,93457463,8,-0.2734,93457463,1
AT,Austria,Love,16,10,0.25,154038115,10,-0.25,-154038115,1
AT,Austria,Love,17,11,0.2707,22857027,-11,0.2707,-22857027,1
AT,Austria,Love,18,19,0.4756,35911317,19,-0.4756,35911317,1
AT,Austria,Love,19,11,0.362,201313745,11,-0.362,201313745,1
AT,Austria,Love,20,8,0.2545,79967800,-8,-0.2545,79967800,1
AT,Austria,Love,21,10,0.5,261015466,-10,0.5,261015466,1
BE,Belgium,Love,15,9,0.2734,87377699,9,-0.2734,-87377699,1
BE,Belgium,Love,16,16,0.375,168159242,16,-0.375,-168159242,1
BE,Belgium,Love,17,17,0.464,378602662,17,0.464,-378602662,1
BE,Belgium,Love,18,23,0.6486,8147657,23,-0.6486,8147657,1
BE,Belgium,Love,19,15,0.4827,234001682,-15,-0.4827,234001682,1
BE,Belgium,Love,20,18,0.5515,398908151,-18,-0.5515,-398908151,1
BE,Belgium,Love,21,4,0.2083,38364328,4,-0.2083,-38364328,1
CY,Cyprus,Love,15,0,0,0,0,0,0,1
CY,Cyprus,Love,16,1,0.0625,59545801,1,0.0625,-59545801,1
CY,Cyprus,Love,17,3,0.1546,120388761,3,-0.1546,-120388761,1
CY,Cyprus,Love,18,0,0,0,0,0,0,1
CY,Cyprus,Love,19,2,0.1609,23510232,-2,0.1609,-23510232,1
CY,Cyprus,Love,20,1,0.0424,18257808,-1,0.0424,-18257808,1
CY,Cyprus,Love,21,1,0.2083,4157369,1,0.2083,-4157369,1
DE,Germany,Love,15,47,0.4687,100161965,-47,-0.4687,-100161965,1
DE,Germany,Love,16,57,0.3125,205799477,57,-0.3125,-205799477,1
DE,Germany,Love,17,13,0.2707,245268969,-13,0.2707,-245268969,1
DE,Germany,Love,18,6,0.1297,119799086,6,0.1297,-119799086,1
DE,Germany,Love,19,9,0.1609,146862791,-9,-0.1609,-146862791,1
DE,Germany,Love,20,42,0.5939,31814988,-42,0.5939,-31814988,1
DE,Germany,Love,21,29,0.5416,205274703,-29,0.5416,205274703,1
EE,Estonia,Love,15,4,0.1171,104435774,-4,0.1171,104435774,1
EE,Estonia,Love,16,13,0.2812,203978510,-13,0.2812,-203978510,1
EE,Estonia,Love,17,13,0.3093,170758931,13,-0.3093,170758931,1
EE,Estonia,Love,18,16,0.5621,498551602,16,0.5621,498551602,1
EE,Estonia,Love,19,17,0.4827,285009515,-17,0.4827,-285009515,1
EE,Estonia,Love,20,3,0.1272,31028931,3,0.1272,-31028931,1
EE,Estonia,Love,21,3,0.1666,108488371,-3,-0.1666,108488371,1
ES,Spain,Love,15,3,0.1562,46430078,3,-0.1562,-46430078,1
ES,Spain,Love,16,3,0.0937,11432556,3,-0.0937,11432556,1
ES,Spain,Love,17,6,0.1546,128348054,6,0.1546,128348054,1
ES,Spain,Love,18,9,0.2594,45139342,-9,-0.2594,45139342,1
ES,Spain,Love,19,6,0.2413,238738969,-6,-0.2413,238738969,1
ES,Spain,Love,20,2,0.1272,95099890,2,0.1272,-95099890,1
ES,Spain,Love,21,3,0.2916,30156279,3,-0.2916,30156279,1
FR,France,Love,15,6,0.1953,10831985,-6,0.1953,-10831985,1
FR,France,Love,16,16,0.4375,174775649,16,0.4375,-174775649,1
FR,France,Love,17,19,0.5027,328738428,-19,-0.5027,328738428,1
FR,France,Love,18,13,0.3891,102609534,-13,-0.3891,-102609534,1
FR,France,Love,19,5,0.1609,28105628,5,0.1609,-28105628,1
FR,France,Love,20,13,0.4666,388242875,13,-0.4666,-388242875,1
FR,France,Love,21,14,0.625,306278689,14,0.625,306278689,1
HR,Croatia,Love,15,4,0.1171,105507266,4,-0.1171,-105507266,1
HR,Croatia,Love,16,2,0.0312,7988632,2,-0.0312,7988632,1
HR,Croatia,Love,17,3,0.0773,73663520,3,-0.0773,73663520,1
HR,Croatia,Love,18,6,0.1729,99180871,-6,-0.1729,-99180871,1
HR,Croatia,Love,19,5,0.1206,92708608,-5,-0.1206,-92708608,1
HR,Croatia,Love,20,0,0,0,0,0,0,1
HR,Croatia,Love,21,0,0,0,0,0,0,1

